pid,imFeas_1,imFeas_2,imFeas_3,imFeas_4,imFeas_5,imFeas_6,imFeas_7,imFeas_8,imFeas_9,imFeas_10,imFeas_11,imFeas_12,imFeas_13,imFeas_14,imFeas_15,imFeas_16,imFeas_17,imFeas_18,imFeas_19,imFeas_20,imFeas_21,imFeas_22,imFeas_23,imFeas_24,imFeas_25,imFeas_26,imFeas_27,imFeas_28,imFeas_29,imFeas_30,imFeas_31,imFeas_32,imFeas_33,imFeas_34,imFeas_35,imFeas_36,imFeas_37,imFeas_38,imFeas_39,imFeas_40,imFeas_41,imFeas_42,imFeas_43,imFeas_44,imFeas_45,imFeas_46,imFeas_47,imFeas_48,imFeas_49,imFeas_50,imFeas_51,imFeas_52,imFeas_53,imFeas_54,imFeas_55,imFeas_56,imFeas_57,imFeas_58,imFeas_59,imFeas_60,imFeas_61,imFeas_62,imFeas_63,imFeas_64,imFeas_65,imFeas_66,imFeas_67,imFeas_68,imFeas_69,imFeas_70,imFeas_71,imFeas_72,imFeas_73,imFeas_74,imFeas_75,imFeas_76,imFeas_77,imFeas_78,imFeas_79,imFeas_80,imFeas_81,imFeas_82,imFeas_83,imFeas_84,imFeas_85,imFeas_86,imFeas_87,imFeas_88,imFeas_89,imFeas_90,imFeas_91,imFeas_92,imFeas_93,imFeas_94,imFeas_95,imFeas_96,imFeas_97,imFeas_98,imFeas_99,imFeas_100,imFeas_101,imFeas_102,imFeas_103,imFeas_104,imFeas_105,imFeas_106,imFeas_107,imFeas_108,imFeas_109,imFeas_110,imFeas_111,imFeas_112,imFeas_113,imFeas_114,imFeas_115,imFeas_116,imFeas_117,imFeas_118,imFeas_119,imFeas_120,imFeas_121,imFeas_122,imFeas_123,imFeas_124,imFeas_125,imFeas_126,imFeas_127,imFeas_128,imFeas_129,imFeas_130,imFeas_131,imFeas_132,imFeas_133,imFeas_134,imFeas_135,imFeas_136,imFeas_137,imFeas_138,imFeas_139,imFeas_140,imFeas_141,imFeas_142,imFeas_143,imFeas_144,imFeas_145,imFeas_146,imFeas_147,imFeas_148,imFeas_149,imFeas_150
770188 A3,0.181900681387916,0.14754922625298,0.131747771501276,0.118412803041335,0.106330239367206,0.0957606787819329,0.0793276563781435,0.0611271643072301,0.0448918900275161,0.0329518889544643,0.136418612850562,0.154179153668688,0.158057469590477,0.146177252834007,0.130633330522959,0.105122289586032,0.0720094428561574,0.0515969310717488,0.0350995255577953,0.0107059914615732,0.125194490645287,0.140966819704298,0.122430615701814,0.119456729184711,0.118138408357541,0.116559489227326,0.105939341912638,0.0819842261380098,0.0496531743172708,0.0196767048111046,0.177636066805141,0.212858226858487,0.195326092788325,0.15951682008753,0.116191585740674,0.0736972001011735,0.040024833485349,0.0179414266990626,0.00580061163954656,0.00100713579470985,2.29939679157501e-05,0.000118035701967517,0.000717411798971403,0.00433666234891047,0.0223317416397765,0.0964121745395458,0.30697866926243,0.421454904996589,0.147627405743893,0,5.21196606090336e-05,0.00125087185461681,0.0170676559182641,0.0771156366646483,0.146580413738129,0.16466440303827,0.209458185469345,0.252220834067863,0.131589879588255,0,7.6646559719167e-06,0.00170308655695989,0.0216112639784163,0.0686615211276242,0.105526983421349,0.111456361281224,0.104196399144624,0.193120204799608,0.26770190619994,0.126014608834282,0.204676973074064,0.371766473261848,0.271793299557749,0.107196345492033,0.0267527152043781,0.00869938452812546,0.00485019429902889,0.00324214947612076,0.000990273551571638,3.21915550820501e-05,0.329135656746047,0.411443331366072,0.195456391939848,0.0391081406311078,0.0109374640719251,0.00575922249729821,0.00331726310464555,0.00242203128712568,0.00156358981827101,0.000856908537660287,0.129638458177805,0.210494446956748,0.251213698273153,0.221595934666472,0.126144907985805,0.0459833370379171,0.0127739156427964,0.00207252297480628,8.27782844967004e-05,0,25.7239435818214,7.07295284060429,4.61860508183384,1.55668757336963,137.900731582802,94.9046292382112,138.235482968409,13.0611272641384,21.0433891423241,7.08867915704507,15.2588620399996,2.66609636410795,1.4640583993638,0.424739375975259,16.3354043603406,22.7433258308181,24.5391266889637,6.65467812284614,22.6027153818574,2.08758482295443,0.837264831631547,1.06779983359029,0.433095545608935,1.93673906310616,-0.295814202489468,0.0358161152276257,-0.470895967046161,6.73317817813827,9.97724062298688,1.4266729205352,2.90996058219075,4.34355442026538,2.47429163757873,10.6674619701063,3.10436477223105,2.20926023249266,2.35135729684273,74.6996867640834,130.848896155088,16.7077017563485,3.17196361625354,3.09301281763834,3.20193252663882,2.78170446710198,1.94710630379331,2.59132686234355,2.77952793835111,2.1290585504139,1.88381370938964,2.51876582569706
770928 B1,0.106519272301329,0.106354551777151,0.117939895310956,0.139628097660969,0.159138328635748,0.143544785680296,0.101852190782972,0.064259306709616,0.0384164866942421,0.0223470844467221,0.0891870127017826,0.112723745378674,0.152586112229584,0.195230425711044,0.189666532449943,0.118891613895091,0.0682675061312639,0.0449687031004063,0.0235001281159632,0.00497822028624767,0.0659797210732457,0.09663604085069,0.105695669680442,0.123448881730664,0.144972363556499,0.160254767744061,0.142922508144515,0.0982283392510707,0.0488121819978769,0.013049525970936,0.214447820198397,0.242743145795966,0.199256927413156,0.143380065156118,0.0959954610344449,0.0566638603169955,0.030491599253267,0.0125736666788682,0.00388008345839892,0.000567370694388521,0.00316629452029723,0.0151725905047769,0.0462681650133607,0.166148102053516,0.321021999341118,0.289047915370255,0.145942384421099,0.0132325487755774,0,0,0.00241590102126725,0.0136351989457886,0.0336395914931,0.112998279585636,0.279512427248435,0.363483290017936,0.181338994838757,0.0129763168490794,0,0,0,0.000292836487426333,0.00580182290713423,0.0198030674622058,0.0500201325085106,0.1364984077016,0.350671693693034,0.346169332698854,0.0903217540905597,0.000420952450675354,0.463011091181961,0.353691569969618,0.12277169735349,0.0354149126981222,0.0133789670192906,0.00600314799223983,0.00289176031333504,0.00215966909476921,0.00065888209670925,1.83022804641458e-05,0.594238442109887,0.287290896445697,0.0795600131776419,0.0214502727039789,0.00744902814890735,0.00411801310443281,0.00230608733848238,0.00137267103481094,0.00168380980270142,0.000530766133460229,0.108587429993777,0.310864233683517,0.342728503971595,0.170119696914236,0.048189904462096,0.0138548263113584,0.00437424503093085,0.00124455507156192,3.66045609282917e-05,0,27.9254760621683,7.20293434841465,4.90944590278021,1.49425319320044,102.63385552288,76.7838743089899,133.767375619239,10.906634400875,17.0679836912064,6.51764312861098,13.6111943540697,2.27032430783216,1.32116916402189,0.385215000693459,16.054466147677,13.5424605194748,13.3649952398564,5.61209817083386,19.9638418526151,1.552159249939,0.594493775916085,0.894900808147684,0.130592990579806,1.91574254170485,-0.313216921354093,-0.460941906031245,-0.903361499742307,8.03847191187175,11.5421491530233,1.86243631747471,2.92976384767583,4.43797178035226,2.49669550949696,9.25234860040572,3.45929643238445,3.6013228196381,4.47192501460352,102.695061576281,171.849846715384,14.7127789319073,3.16555980863258,2.99098196748578,3.15134928936507,2.66698657322555,2.28494075951345,2.19830919177318,2.14487922303488,1.76520769747438,1.51242478784641,2.17920650175009
772046 A5,0.138591456010597,0.126835191522243,0.140412849100342,0.147891599514295,0.126779997792251,0.106137542775141,0.0830389667733746,0.0568771387570372,0.0411745225742356,0.0322607351804835,0.111242962799426,0.138260293630644,0.17435699304559,0.167347389336571,0.140688817750304,0.0956231372116128,0.0705375869301247,0.0564907826470913,0.0357655370349928,0.00968649961364389,0.09021415167237,0.120267137653163,0.120239540788166,0.130671155756706,0.145877028369577,0.136742466055856,0.116734738933657,0.080306877138757,0.0444861463737719,0.0144607572579755,0.199249365272105,0.222099569488906,0.189535268793465,0.145656253449608,0.106165139640137,0.0701236339551827,0.0405397946793244,0.0189038525223535,0.0068164256540457,0.000910696544872502,0.00687161938403797,0.0675019317805497,0.190445965338338,0.279307870625897,0.210370901865548,0.197593553372337,0.0475769952533392,0.000331162379953637,0,0,0.00367038304448615,0.0508886190528756,0.17021746329617,0.285103212275086,0.250441549839938,0.193178054972955,0.0458107958935865,0.000689921624903411,0,0,0.000413952974942047,0.00596092283916547,0.047742576443316,0.175019317805497,0.300750634727895,0.246274423225522,0.18321558670935,0.0402086322993708,0.000413952974942047,0,0.182912021194392,0.394911138094712,0.291616072414174,0.0971409647864003,0.0174136218125621,0.00714758803399934,0.00502262942929683,0.00289767082459433,0.000938293409868639,0,0.322331383154874,0.452560989071641,0.177916988630092,0.0246991941715421,0.0091621591787173,0.00524340434926592,0.0032564300695441,0.00256650844464069,0.00126945578982228,0.000993487139860912,0.102025609890716,0.217435699304559,0.265730213047798,0.220443757589138,0.130533171431725,0.0515509438127829,0.0111491334584391,0.00102108400485705,0.000110387459984546,0,26.5573094136081,7.16717253441785,4.71684327152633,1.54260152838043,90.4318287246105,64.5457823879587,112.386242219855,12.9467920341635,20.5117785382923,7.16155912372473,14.5595639068593,2.59844517116928,1.35922911523637,0.43515489966494,17.6765622804254,14.2394100650056,15.1955555483634,6.30562333775365,22.109654100504,1.99177268647427,0.824075485406252,1.0812015974706,0.317897100745791,1.96229663538634,-0.067294485842379,0.0191663128227983,-0.310595389105977,7.12843101358924,10.3239449601542,1.03142278121923,3.08233429165274,4.41949725416284,2.55774141005822,10.1123266873981,2.44559544174172,2.57354420195939,3.10791135854412,79.9366358793884,136.014294955482,5.99611591944385,3.18234007925152,3.08067372233083,3.17138412136318,2.77177431167662,2.42971467019241,2.36881114474597,2.35714648922206,2.04776392241439,1.79202486079513,2.49147884563348
773792 A1,0.188532474274024,0.144592201288589,0.120988427127546,0.0943540260771321,0.0872774741213472,0.0927967266176066,0.0878347430455892,0.075849644263947,0.0612995816666158,0.0464747015176036,0.142553971113622,0.152264191273016,0.13363003450487,0.124477083269718,0.136630126110721,0.125240465357721,0.09089590521848,0.0533375064887478,0.0315658493389111,0.00940486732419311,0.128431402485572,0.141393630339858,0.121484625484748,0.109873583926227,0.0975296955632233,0.0907584964426395,0.0979877248160249,0.0976671043390638,0.0768954777245107,0.0379782588781337,0.187082048306819,0.223884698769428,0.198105285657577,0.152897798406058,0.107362056856698,0.0680784146080796,0.0383217808177349,0.0172600690097408,0.00609178906226144,0.000916058505603225,9.16058505603225e-05,0.00118324223640417,0.00342758557513207,0.0147103728358118,0.0560856820055574,0.1931280344438,0.390042444044093,0.317734892668478,0.0235961403401631,0,0.000213746984640752,0.0104048978594766,0.056528443616599,0.124706097896119,0.142508168188342,0.125156493328041,0.244786100338942,0.239679074170204,0.0560169776176372,0,0.000717579162722526,0.0405203212311826,0.0856972731991816,0.0986060643073071,0.0878423768664692,0.0737579773428196,0.143324987022505,0.255939112644661,0.194280741396684,0.019313566826468,0.19304406241412,0.307665882927723,0.275115270695288,0.152714586704938,0.0482152126782497,0.012511832422364,0.00560322452593972,0.00387034718617362,0.00121377751992427,4.58029252801612e-05,0.29267305871935,0.369866255458182,0.242854743656295,0.0656890286726312,0.0134431585697273,0.00611469052490152,0.00362606491801276,0.00293138721793032,0.00178631408592629,0.00101529817704357,0.136515618797521,0.191059268985313,0.21602949708388,0.214136309505634,0.145905218479954,0.0671012855354362,0.0230694066994412,0.00587804207762069,0.000305352835201075,0,27.1996507470858,7.16149848989722,4.75720516463571,1.54110032664654,128.084699238309,88.2603218338633,126.189823754834,13.8739599162603,22.5516674832696,7.37222049242656,16.6288853743847,2.66497220342589,1.62328269241327,0.422004473151583,15.8577062402201,22.8448799113534,28.1108443602905,7.37397525149825,24.1445814439849,2.44278746216058,0.696778393236336,0.882866440891652,0.43297326161369,2.02071298314733,-0.505692900882671,-0.158219665466287,-0.691498369024141,5.83721210648834,9.20870501268708,1.41927436018466,2.44457040397492,3.95647363268777,2.23218383308186,10.9310592038221,3.52313730211499,2.04788970514615,2.48159315776689,59.2198694050625,112.270011389246,7.94917309715697,3.21567474478968,3.10472332571054,3.26048029950144,2.75782970802567,2.00452343452885,2.67967144021344,2.8879847047334,2.2828903814837,2.01244899216084,2.64137440310681
778023 A1,0.138030888030888,0.129182754182754,0.129182754182754,0.136904761904762,0.132400257400257,0.113095238095238,0.0949163449163449,0.0582368082368082,0.0387709137709138,0.0292792792792793,0.0997425997425997,0.124839124839125,0.141409266409266,0.16489703989704,0.152187902187902,0.121460746460746,0.082046332046332,0.060006435006435,0.0400579150579151,0.0133526383526384,0.101994851994852,0.128056628056628,0.143661518661519,0.129504504504505,0.131917631917632,0.122425997425997,0.107786357786358,0.0793114543114543,0.041023166023166,0.0143178893178893,0.147361647361647,0.185328185328185,0.184041184041184,0.156370656370656,0.119851994851995,0.0986164736164736,0.0603281853281853,0.0339446589446589,0.0122265122265122,0.00193050193050193,0,0.00176962676962677,0.00225225225225225,0.0310489060489061,0.13030888030888,0.249195624195624,0.313867438867439,0.248230373230373,0.0233268983268983,0,0,0.00176962676962677,0.00418275418275418,0.0484234234234234,0.167792792792793,0.282335907335907,0.300836550836551,0.174710424710425,0.0199485199485199,0,0,0.00241312741312741,0.00595238095238095,0.0796332046332046,0.239864864864865,0.282335907335907,0.259330759330759,0.11969111969112,0.00933075933075933,0.00144787644787645,0.147683397683398,0.315637065637066,0.301962676962677,0.162483912483912,0.0472972972972973,0.0122265122265122,0.00707850707850708,0.00418275418275418,0.000965250965250965,0.000482625482625483,0.236003861003861,0.407175032175032,0.256274131274131,0.0672458172458172,0.013996138996139,0.00788288288288288,0.00530888030888031,0.0028957528957529,0.00193050193050193,0.00128700128700129,0.101351351351351,0.21509009009009,0.244047619047619,0.210746460746461,0.13030888030888,0.0669240669240669,0.0263835263835264,0.00514800514800515,0,0,26.7161413523166,7.4566359982306,4.62429613171801,1.64803219340565,123.382117309006,88.9636419147177,120.536175221216,14.3120601065016,23.5972456480646,7.38744224065328,14.3550062165256,2.69721178611813,1.37823386620643,0.50030742576338,18.2379984113485,16.4182665940421,14.3324265409447,7.99226681160935,25.9534367811412,2.35791468038369,0.743723897542186,1.00095966594662,0.426463109354827,1.77394620754211,0.0896883583228986,0.278171836428768,-0.147372927508213,7.04772673124136,8.82826485078815,1.39403831163819,2.9749638153667,4.31349376528484,2.61277362022824,8.35237803991694,3.29411811169454,3.3316042169418,3.03093176206898,83.1318149886281,102.160834749132,6.7839060670746,3.18402273406474,3.12569193643211,3.16922884858271,2.92735662370665,2.22437144859788,2.28171735195918,2.31296125908671,2.26474955092526,2.02028329428471,2.6032708335912
779043 A1,0.235364654531501,0.214307983787802,0.17250641532964,0.113749190589251,0.0805093891646881,0.0600522819387486,0.0447514209655371,0.0337194522387702,0.0261649519150059,0.0188742595390556,0.194426457538912,0.215770918771135,0.164352351488117,0.110295704726959,0.0878240640813488,0.0697652109264456,0.0632419598532269,0.0515624625272801,0.0308415473535266,0.0119193227330503,0.154375614552606,0.207808715255294,0.188886490634818,0.151953377940859,0.108520996714392,0.072834976137372,0.0472695877401252,0.0337913998609013,0.0212005659879608,0.0133582751756721,0.162145957742763,0.194594335323884,0.176655394872533,0.153728085953426,0.12027244166247,0.0878480466220591,0.0578219056526848,0.0313211981677339,0.013286327553541,0.0023263064489052,0.0119193227330503,0.155838549535938,0.244046334268652,0.218888649063482,0.170300021584287,0.176055831354774,0.022735448593424,0.00016787778497254,4.79650814207257e-05,0,0.0230712041633691,0.22011175863971,0.269491809962347,0.185504952394657,0.202748399165408,0.0931481881190493,0.00577979231119745,0.000143895244262177,0,0,0.00016787778497254,0.0121831306808643,0.181643763340288,0.309015037053025,0.220327601506104,0.191356692327985,0.0802455812168741,0.00496438592704511,9.59301628414514e-05,0,0.287430750413699,0.294457634841835,0.205938077079886,0.118593663812744,0.0595006835024102,0.021416408854354,0.0069069717245845,0.00446075257212749,0.00127107465764923,2.39825407103629e-05,0.368755545962539,0.306209079789913,0.189893757344653,0.0929563277933664,0.0241983835767561,0.00808211621939228,0.00426889224644459,0.00263807947813991,0.00203851596038084,0.000959301628414514,0.210135021704199,0.258339928532029,0.222653907955009,0.150634338201789,0.0857375830395472,0.0433364510636257,0.0203851596038084,0.00745857016092285,0.00131903973906996,0,21.0369719654112,6.61478911271408,4.08263769250194,1.63188189964608,84.9278168445447,54.5622477968801,102.324342548274,13.5410145984878,22.8531755708141,6.77026894134738,13.286483311512,2.77743388904836,1.26192252459803,0.50587140999934,19.0676793297789,15.1548113736137,15.9128954572911,8.15652260837357,25.1932731007426,2.62468754951548,1.41327622594096,1.37440920099811,1.11620752024466,1.87835213250796,0.088100959824567,0.209931112876598,0.0639464859475139,4.96942070001543,7.95238715979469,2.98937497511956,4.61823460042023,5.15009838796395,4.42610276637459,9.05108907261496,2.07014486689524,2.11585224373516,2.29429106353518,43.4801210762626,87.1689286980713,28.9504600444466,2.9089323235336,2.99531475750109,2.95163299325871,2.91542635819303,2.47343697038868,2.39732322864958,2.31877436939673,2.32863796916274,2.09741620459015,2.55116881877689
780838 A1,0.152376817885826,0.116923522176398,0.114897619564431,0.121915925041603,0.130236596483612,0.115476448882136,0.0991245206569713,0.0675059691773388,0.0481875406989364,0.0333550394327473,0.118008827147095,0.119094132117792,0.135735475001809,0.169379929093409,0.16221691628681,0.116561753852833,0.0815425801316837,0.0570870414586499,0.0305332465089357,0.00984009840098401,0.109326387381521,0.123435352000579,0.10860285073439,0.112075826640619,0.125895376600825,0.130453657477751,0.120830620070907,0.0974603863685696,0.0530352362347153,0.0188843064901237,0.18471890601259,0.209174444685623,0.191664857825049,0.154402720497793,0.116127631864554,0.0714130670718472,0.0428333695101657,0.0206207944432386,0.00687359814774618,0.00217060994139353,0.000434121988278706,0.00752478113016424,0.0246725996671731,0.107589899428406,0.271905071991896,0.320237320020259,0.241154764488821,0.026409087620288,7.23536647131177e-05,0,0.00130236596483612,0.0143260256131973,0.0818319947905361,0.174806453946892,0.277186889515954,0.312061355907677,0.131032486795456,0.00738007380073801,7.23536647131177e-05,0,7.23536647131177e-05,0.00492004920049201,0.0354532957094277,0.0609941393531582,0.10397221619275,0.210476810650459,0.350481151870342,0.206569712755951,0.027060270602706,0,0.366398958107228,0.355473554735547,0.165400477534187,0.0719918963895521,0.0251067216554518,0.00788654945372983,0.00455828087692642,0.00253237826495912,0.000651182982418059,0,0.485058968236741,0.330800955068374,0.132768974748571,0.0301714781853701,0.00904420808913971,0.00557123218291006,0.00282179292381159,0.00180884161782794,0.00166413428840171,0.000289414658852471,0.132334852760292,0.297952391288619,0.300412415888865,0.160263367339556,0.0635988712828305,0.0294479415382389,0.0136748426307792,0.00217060994139353,0.000144707329426235,0,27.5102270471565,7.29294305850696,4.7609106960958,1.56817382853902,108.205780618203,72.8906765831551,124.994083456083,11.8490202547692,18.7418950305312,6.6627907074551,15.0545920468217,2.57624635641504,1.45178575284923,0.463352943818432,15.5974283194047,14.0899017539967,16.8105123535756,6.24074498540831,20.3047089838537,1.94122186276284,0.646721327637069,0.956812262059277,0.269662280716688,2.57149496507914,-0.30386089438751,-0.211840908123965,-0.978202327744928,6.3405418383834,10.102020543112,1.99599287945649,2.71182057617481,4.47767863782572,2.34204418574202,17.9516185001163,3.09011234923462,2.71929987521459,3.95881788370268,66.3877758351529,135.494688833206,11.55084763376,3.21459630694798,3.09147109406942,3.21171609424844,2.80657116001997,2.20699444387087,2.31042196879912,2.4094692509086,2.01656927214688,1.73563633182876,2.35942780671613
780838 A2,0.239986284716811,0.176147875689661,0.135874816869798,0.121723138306163,0.101555437798074,0.0783641407686793,0.0574795050029613,0.0391197281880241,0.0287085814033228,0.021040491256507,0.186029113805679,0.173404819051775,0.156073688476045,0.139584177550575,0.114304416944609,0.0779277453944702,0.0614694055671581,0.0482840310464138,0.0313892958448926,0.0115333063183816,0.162027368224183,0.189426763504878,0.152738380973162,0.127489791465353,0.113057573018297,0.0943549141236246,0.0730962251800131,0.0493126772856208,0.0264954334341199,0.0120008727907484,0.148997849194227,0.197593591222219,0.19123468719803,0.161902683831551,0.128643122097191,0.0810760263084069,0.0520869050216639,0.0273993952806957,0.00978772482154546,0.00127801502446931,0.000280539883420093,0.00913313176023191,0.0599420217574265,0.166328979769957,0.284155730806396,0.202206913749571,0.231040179545525,0.0465072784514198,0.000405224276051245,0,0.000903961846575855,0.0336647860104111,0.184221190112528,0.280165830242199,0.279604750475359,0.132508338268757,0.0766497303700009,0.0119697016925906,0.000311710981577881,0,3.11710981577881e-05,0.0235965213054456,0.0820111592531405,0.114179732551978,0.174402294192824,0.214581839718213,0.241700695115489,0.106231102521742,0.0422991802001184,0.000966304042891431,0.251176708955457,0.359620959446401,0.245565911287055,0.100744989245971,0.0252174184096506,0.0089149340731274,0.00420809825130139,0.0033976496991989,0.00115333063183816,0,0.360213210311399,0.395872946603909,0.183597768149372,0.03678189582619,0.0102864623920701,0.00536142888313955,0.00305476761946323,0.00177675259499392,0.00205729247841401,0.000997475141049219,0.165986097690222,0.246314017642842,0.247405006078364,0.179233814407282,0.0998721984975531,0.044574670365637,0.0138087964839001,0.00264954334341199,0.00015585549078894,0,22.3883441269053,6.75046448022338,4.22720720256907,1.6136341214931,105.57424394895,65.6002529297206,116.864688969681,12.748839115047,20.6378327898587,6.83778066339281,13.9039720843827,2.72227077923495,1.33915483290553,0.465763806405153,18.5054414613304,15.0453220027357,20.8486667200254,6.77487802863017,23.3422204341687,2.16307796476105,1.14931891065298,1.28052869316513,0.779134513504592,1.80942705758868,0.0155338684577737,0.530338552196497,-0.428990629585297,6.71099955902743,10.3645544593361,1.55134508616723,3.81964619567605,5.09613123344246,3.1510534207795,8.72274231394921,2.41084122273791,3.15100911810519,2.77454969823349,73.0553856181082,138.053429469322,9.28012724985096,3.00353993592879,3.03850532947388,3.05524932243938,2.86949321024101,2.41992351127386,2.40224489827948,2.73873125843337,2.12924690173111,1.86251301952339,2.51295658836901
786642 A2,0.195075490334415,0.145795117821363,0.129497671793425,0.0966911245943276,0.0880132637223085,0.0790884718498659,0.0748553689854664,0.0682235078312403,0.0650486806829406,0.0577113023846479,0.14311415267391,0.155672357838295,0.138845773952307,0.117503880344292,0.10741498518414,0.107132778326513,0.10752081275575,0.078559333991816,0.0344997883448568,0.00973613658811909,0.136235360519261,0.148405531254409,0.128368844362918,0.118174121631156,0.101665020459997,0.0929518837307747,0.0876605051502752,0.078982644278256,0.0672005079723437,0.0403555806406096,0.149357979398899,0.202659799633131,0.197827007196275,0.163291942994215,0.127063637646395,0.0834274022858755,0.0451178213630591,0.0226118244673346,0.00758430929871596,0.0010582757160999,0.00493862000846621,0.00412727529278962,0.0151686185974319,0.0373924086355298,0.0868844362918019,0.178354734020037,0.268766756032172,0.320622266121067,0.0837448850007055,0,0.00172851700296317,0.00754903344151263,0.028220685762664,0.0942570904472979,0.17923663045012,0.240863552984338,0.225906589530126,0.164420770424721,0.0578171299562579,0,0.00014110342881332,0.00222237900380979,0.0228587554677579,0.0554536475236348,0.0899887117256949,0.119620431776492,0.151615634259913,0.223613658811909,0.228517002963172,0.105968675038803,0.100888951601524,0.21165514321998,0.277550444475801,0.238394242980104,0.122230845209539,0.0307958233385071,0.011111895019049,0.00518555100888952,0.00201072386058981,0.00017637928601665,0.161422322562438,0.300197544800339,0.331839988711726,0.152497530689996,0.0305136164808805,0.0106180330182023,0.0057499647241428,0.00359813743473966,0.00215182728940313,0.0014110342881332,0.104416537321857,0.168724425003528,0.189748835896712,0.187314801749683,0.165196839283195,0.108861295329477,0.0553830958092282,0.0183434457457316,0.00201072386058981,0,27.0978842393026,7.28180959005233,4.65533059398307,1.5949886271057,127.602537374786,87.1342593523314,137.498931516291,16.5723152961153,27.6384005751598,8.15842977130181,17.1272057217611,2.79988098405608,1.60592844315595,0.442717688929682,22.4352360264659,20.8264718041363,23.368895689373,9.08918011295142,27.704703693039,3.24394524746044,0.774649195100673,0.801404375892261,0.571147988242352,1.83354380747997,-0.699407191810567,0.21595639300768,-0.434096261855433,5.15069776844402,7.77278724030128,2.6565997253221,2.50051323614604,3.4729336485648,2.46018083322711,9.18972808761601,4.24579470026252,2.81993262925927,2.72359606553392,52.7648696017233,84.6029850428211,35.2955539508929,3.20898505537404,3.1354854332849,3.24419758453478,2.83210113111922,2.42456973902974,2.62551897288382,2.78211377996427,2.47137235242708,2.21538994000696,2.81359274022263
787415 A1,0.242777834892567,0.165004626297934,0.124190397861622,0.103372057160481,0.0849182687365066,0.0789554847332168,0.0690860491415647,0.0551557520304308,0.0449778965765395,0.0315616325691375,0.180168602858024,0.164850416366814,0.140382440629177,0.12624653027655,0.116479901305644,0.100853294952195,0.0747918165929886,0.0535108460984887,0.0319214557417498,0.0107946951783695,0.170299167266372,0.175388094993318,0.132003701038347,0.110568520612727,0.0967410301223399,0.0892361468078544,0.0822452965971009,0.0690860491415647,0.0526369898221445,0.0217950035982317,0.150457489462321,0.19332785031356,0.196463452246325,0.17317775264727,0.127685822966999,0.0863061581165827,0.0464171892669888,0.0203557109077825,0.0056029608306775,0.000205613241492752,0,0.000308419862239128,0.00025701655186594,0.0012850827593297,0.010126452143518,0.0821424899763545,0.28426030636373,0.40084301429012,0.220777218052843,0,0,0.000154209931119564,0.000205613241492752,0.000616839724478256,0.00704225352112676,0.0571090778246119,0.272283335046777,0.398529865323327,0.264058805387067,0,0,0,0.000308419862239128,0.00179911586306158,0.0114629382132209,0.0480620951989308,0.16284568726226,0.33360748432199,0.340187108049758,0.101727151228539,0.126760563380282,0.303999177547034,0.319265960727871,0.182070525341832,0.0461087694047497,0.0108460984887427,0.006014187313663,0.00354682841574997,0.00133648606970289,5.1403310373188e-05,0.21106199239231,0.413693841883417,0.283951886501491,0.0629176518967822,0.0125938110414311,0.00616839724478256,0.00436928138172098,0.00262156882903259,0.00179911586306158,0.000822452965971009,0.126554950138789,0.196771872108564,0.207258147424694,0.205818854734245,0.148915390151126,0.0794181145265755,0.0298139200164491,0.00524313765806518,0.000205613241492752,0,24.000031162126,6.91036016764257,4.40755505402223,1.59143923701924,141.160309677634,111.332693578418,147.325253311354,14.3934630631789,23.3895531886175,7.48536218858708,15.5393863935857,2.73871055061649,1.52214434803146,0.419133234031876,16.5283580017943,15.9564204440802,14.117004451388,7.26661788419196,23.8976499271186,2.50279893265161,0.973863170638182,1.02333775239062,0.676672710238802,1.45992553041328,-0.18613111401004,0.117931270715833,-0.26662501140067,6.51761685239582,9.46388627356468,1.21265418012411,3.04445928944304,4.00757255163025,2.63123523549211,6.23308312484912,2.74842501040655,2.78106903068306,3.22405288992758,74.7790071477281,118.994241275046,6.18646115513953,3.08378866875452,3.07886945520292,3.15603764558553,2.81737215938243,1.90795019648527,1.84451355372627,2.1237348564781,2.23545024181017,1.97358938826843,2.67156746218519
